Src,Time,Rank,Val
华为,2021-09-17,1,我一颗星都不想给！广告铺天满地！怎么的，你家最好？！
华为,2021-09-17,3,购物车太难用了！为啥自营店购物车不分类！比如我买同一个商品，看了好几家店铺，然后加入购物车，看不到产品店铺分类，对比信息真麻烦！
华为,2021-09-17,2,以前还可以，快递到的也快，就是取消订单不能像拼多多一样设置一个驳回订单之类的，用户可以自己取消自己退的东西，货物照样发，比卡在一半不动强啊，发也不发货的，退也不退的
华为,2021-09-17,1,无语……每次点开京东到家那个板块，APP就会卡死。能不能修一下啊烦死了
华为,2021-09-17,5,挺不错的，我们家的冰箱等家电，还有手机都是在这上面买了，我现在大一准备开学了，买电脑也准备在上面买。买电器就上京东🤓🤓🤓
华为,2021-09-16,3,什么时候长辈模式可以用深色模式再给五星
华为,2021-09-16,4,京东老客户了，自营的商品还行，送货快，质量有保障，售后还是不错。非自营的我为什么不去其它地方买呢。还有就是部分商品价格虚高，总体还是不错的。
华为,2021-09-16,2,领现金活动还未参与系统活动太火爆客服中心在哪个页面找不到
华为,2021-09-16,2,用京东的时候发现上面的东西，比别的软件上面的东西贵一些，而且选东西的版面弄得花里胡哨，看不清，人工客服仿佛没有，非要实名认证，非要绑定银行卡，我都无语了，就收货的时候相对来说方便一点，因为离收货点比较近
华为,2021-09-16,1,应用无法联网，太差了！
华为,2021-09-16,1,在上面买的滴露是假货也证实了找客服解决，客服提供方案不接受就算了直接挂电话，现在京东开始这样了？
华为,2021-09-16,1,不是，为什么点销量和价格，会出现所有的不是我搜的东西，这是什么情况，有毒吧，，，
华为,2021-09-15,2,广告太多了！！！随处可见的广告，烦死了
华为,2021-09-15,1,为什么息屏之后打开手机，京东都会自己启动？？
华为,2021-09-15,1,每次锁屏之后这个APP竟然会自动打开，然后我每次一解锁就会直接进入到京东里面，想赚钱也别这样啊
华为,2021-09-15,1,快递到了，连个提示的信息都没有，神马🐴玩意，电话都不打一个，上面买的手机，隔天就坏了，无语子
华为,2021-09-15,1,三天两头更新，除了优化流畅度和BUG类的，少整那些没用的！
华为,2021-09-14,1,什么页面，为了更新而更新，把顺序怎的完全不习惯。也没什么本质改变
华为,2021-09-14,1,京东物流搞什么啊？东西送来也不发消息，也不打电话，就放个地方就算我签收了，我都不知道东西到了，一放好多天，两次都这样，要是吃的东西放那儿变质了算谁的？
华为,2021-09-14,5,可以把发现页面设置成可隐藏的吗，不想看视频
华为,2021-09-14,1,实名验证还要绑银行卡，要脸不。要不是有礼品卡用，才懒得理
华为,2021-09-13,1,售后太慢了！消息已读不回？
华为,2021-09-13,1,人工客服到底有没有？？
华为,2021-09-13,1,差评，在京东上那几套绘本，订单提交了，钱也付款了，就等着收快递。结果第三天收到京东的退款，系统自动把我的订单取消了？？？问客服，客服说是根据我历史购物记录，什么的综合判定，自动取消拦截了我的订单？？？客服说我比较少买书？？？自动取消订单真是了不起，你能卖的书，我买了也付款了，凭什么给我取消？
华为,2021-09-13,1,商品收货体验非常差，
华为,2021-09-13,1,物流太差，举报无门
华为,2021-09-13,1,在鸿蒙2.0上每次更新都要先缷载再重装，差评！
华为,2021-09-12,3,不要加入无关的内容，非常影响体验，取消不必要的栏目，要简洁，一目了然。
华为,2021-09-12,1,有运费险但一直没退运费
华为,2021-09-12,3,可不可以别强制更新？手机没内存了。
华为,2021-09-12,1,广告太多了，你们是花了多少钱打广告啊😅
华为,2021-09-12,1,10.1.2版本太卡了，华为应用市场更新太慢，还强制更新！什么时候能更新？
华为,2021-09-12,5,非常好用，可是京东自营仓库发货怎么越来越慢 ？拜托希望你们有限公司 能改进一下自营仓库发货问题
华为,2021-09-11,3,深色模式没有了么？
华为,2021-09-11,1,听我一句劝别用京东，未成年不能退款他用一些手段把退款变成跟优惠券作用一样的东西，成年了也会利用退款骗你开京东金库。盈利手段，，恶心消费者，大家给我点点赞让很多的人看
华为,2021-09-11,1,为什么没有鸿蒙分享功能了
华为,2021-09-11,1,快更新APP版本号比安卓版低
华为,2021-09-11,1,快递太慢了，是真差劲。体验极差！说多无谓！
华为,2021-09-11,1,鸿蒙系统下，息屏后再打开屏幕，为什么京东会自动打开？烦人！
华为,2021-09-11,1,京东客服不作为，没收到货，就确认收货，快递丢了也不负责！
华为,2021-09-11,1,京东客服阴阳怪气有一手，还拖物流时间，笑死
